age,balance,day,duration,campaign,job,marital,subscribe
58,571.8573617209495,23,519.2920091265869,3,technician,single,1
18,1572.7246274032873,16,62.798151609609924,2,admin,single,0
22,1687.2955498232184,13,362.3351485020507,1,technician,single,0
37,114.57173188550928,11,103.01889294426671,1,blue-collar,married,0
25,2293.285405165125,17,105.92983309636021,1,admin,married,0
60,2496.524633896581,17,105.44144174424233,2,technician,single,0
29,770.3353761788733,2,387.9158021806717,2,blue-collar,divorced,0
18,477.41464972790857,13,78.34166097014342,1,technician,divorced,1
37,1197.038623125699,14,0.27187372882873745,1,blue-collar,single,0
45,1523.8950969862997,11,376.8292527272022,2,blue-collar,married,0
60,1235.8289900846657,28,56.32740003344875,8,admin,married,0
54,1439.0821672292168,10,33.10601958306386,3,admin,single,0
64,1721.4776976759163,3,81.35217374602871,3,admin,married,0
54,131.73106127437086,29,143.36260978403268,5,blue-collar,married,1
29,246.70437269673516,27,193.82545388202573,3,technician,divorced,1
54,-1222.2777409231448,31,13.67814620116833,1,admin,single,1
66,2442.5452284534717,17,1057.7561886812366,3,admin,married,1
66,1515.2270206174492,15,377.70092536613015,4,admin,married,1
61,2547.851131465157,9,117.11121059992526,3,admin,married,0
45,362.26200418860776,10,115.1245546508988,5,blue-collar,single,1
64,1524.407339533162,8,178.557178601495,4,technician,single,0
32,1714.8265061166012,21,295.2462906702416,3,blue-collar,married,0
23,938.2175051699851,13,47.47830802846361,1,blue-collar,divorced,0
61,-53.427798466792865,27,62.82020573443209,3,blue-collar,divorced,1
37,3245.871336135157,18,588.6246887878256,2,admin,single,1
67,2899.283341270051,5,88.81708274978031,1,technician,divorced,0
31,1118.067728274635,6,143.5051089827198,1,blue-collar,married,0
19,2010.2276451696075,30,615.0157409877347,1,blue-collar,single,0
26,1015.2093236431069,31,326.43333233339393,3,blue-collar,single,1
54,504.59639697525245,17,125.43377104634288,2,admin,divorced,1
37,3327.261504957014,11,345.31881373642443,5,admin,single,1
43,-155.36888140580163,20,5.96385298218494,4,blue-collar,divorced,0
46,1214.496303028885,16,399.1360591530349,3,admin,divorced,0
18,1584.3238272422338,9,200.25321070892056,2,technician,married,0
52,3151.236578687286,2,503.2863559415134,1,admin,divorced,0
23,2396.5886542360186,5,927.9218572129485,3,blue-collar,divorced,1
54,-172.24977456731858,1,780.2510463703852,1,technician,single,1
22,1497.2497589658178,4,719.9437763043468,1,admin,married,1
50,1521.0601983643596,4,215.33646124365632,4,blue-collar,married,0
66,1271.6616647005578,22,133.95275418840114,4,technician,divorced,0
68,2119.809107530301,26,187.66636854000356,3,technician,single,0
31,90.89307224402296,25,351.2542693736353,1,technician,single,0
29,1091.3640874633297,3,646.2437769467563,1,admin,single,1
59,1978.8187482130752,9,69.5744355339754,1,technician,married,1
37,2179.575685160641,22,751.018320445006,2,admin,married,1
67,1649.419473509197,23,506.51224669065397,1,blue-collar,divorced,0
41,1211.607799699701,12,1156.9199458593237,1,admin,divorced,1
60,1380.0587263735274,10,636.7091552995679,1,admin,single,1
51,2240.407122377237,2,98.52510859962159,1,blue-collar,divorced,1
42,1533.90078412546,11,33.600056656396866,1,admin,single,0
67,458.1524545594714,10,35.7165150943952,3,admin,married,0
46,266.50241605509655,30,103.26443367114653,1,blue-collar,divorced,1
56,10.362578563890793,22,285.71819750949265,3,technician,single,0
48,2955.580818489354,6,489.38288205796033,1,blue-collar,married,0
64,2307.4618356124447,18,688.5348375370224,5,technician,single,1
60,1393.5121168194528,2,293.253137388237,2,admin,divorced,0
67,1046.2075148359163,30,1.6941685105103994,4,blue-collar,single,0
40,926.0699920326423,2,61.855244719293836,1,technician,married,0
61,2593.23710758221,10,31.51690319460567,3,admin,divorced,0
55,3404.433508174741,16,135.44854019625595,3,admin,married,0
37,894.6070760724609,12,208.75584743516578,4,admin,divorced,0
40,2638.4155206557093,1,13.310099494121578,4,technician,single,0
62,1528.0129153588894,21,128.53322328292182,3,technician,married,0
69,1287.5710700895334,8,59.23531259665446,1,technician,married,0
33,3004.214282829923,16,312.4458039234196,5,admin,single,1
67,1489.834279257223,18,187.23881963660767,3,technician,married,1
59,1796.3644392546357,13,205.14781543266054,3,blue-collar,married,1
25,1748.2739329114459,15,167.42328018326978,3,technician,married,0
67,-125.59936665945179,21,937.204113310271,3,technician,married,1
38,1788.4111487160617,12,72.52025936574702,2,admin,single,0
18,937.3079755597672,8,218.11312578439845,1,blue-collar,married,1
25,78.84685985437886,10,399.5615901787997,3,blue-collar,married,1
46,982.8629195512376,14,244.1503076134787,3,blue-collar,married,0
49,974.6111303630541,5,793.6108830723621,3,technician,divorced,1
55,2529.8825391303308,18,142.42929370868134,7,admin,divorced,1
22,436.2103838979683,19,186.90493823336877,4,technician,single,1
64,710.1525609507454,15,27.806450106713733,2,admin,single,0
39,1735.3882605480126,6,281.71363364246287,1,blue-collar,single,0
64,174.2062286457524,27,101.99253611659901,1,technician,married,0
51,840.9932417676663,11,52.41640770699814,2,admin,divorced,0
18,-164.47673533322222,21,235.92847942852555,1,technician,divorced,0
43,2420.011460005396,11,227.98504765707995,4,admin,single,0
60,1198.6368795598141,20,23.671290169276467,5,blue-collar,divorced,0
27,1484.0821549977577,20,359.4125815143276,3,technician,single,1
47,2416.0103197910903,21,293.2681329397133,3,blue-collar,married,0
67,777.7311163461131,18,62.85256065261319,2,technician,divorced,1
35,1188.0129913519959,25,190.14376281153997,4,technician,married,0
34,443.6720006942585,18,382.2358843445426,1,admin,married,1
43,441.4962790041877,10,226.1468256973558,2,admin,divorced,1
25,579.4171059941211,2,151.000661478321,1,admin,single,1
64,1007.5096091663346,26,116.7321949179764,4,blue-collar,divorced,0
57,1115.2044658269347,30,282.78568939128127,1,blue-collar,married,1
66,1788.6321508983797,9,839.5994831591316,4,technician,single,1
29,608.7830519581005,14,334.18921429547305,9,admin,married,1
44,1819.6326759174765,19,23.306064126288145,1,blue-collar,single,0
25,1985.001291523228,31,185.23662420704284,2,technician,divorced,0
42,1032.1778171677338,10,664.4385673864703,3,blue-collar,married,1
63,695.2754275816188,23,29.767952098035558,2,technician,single,0
21,1585.0790319799898,4,1349.5873396026473,2,admin,single,1
50,1297.0825369895551,29,893.1873697529842,3,technician,divorced,1
18,1720.3518292735455,29,24.452340356938777,1,technician,single,0
36,3069.866436259967,6,812.7752184569656,3,admin,single,1
48,1568.6370484277154,14,135.35813791494235,2,admin,married,0
33,860.769438719868,4,558.7366736239687,1,technician,divorced,1
31,609.1103880579413,26,162.58311123734873,2,blue-collar,divorced,0
65,647.7983686784163,15,174.40399477635071,2,admin,married,1
22,37.233692888879204,16,301.735904774029,3,technician,married,0
58,2432.7436083455787,7,446.8004966412878,2,admin,married,1
43,-733.2788193557644,17,10.311959504158178,3,admin,single,0
45,1988.1048177193056,19,269.7976345212239,2,blue-collar,divorced,1
19,631.9360933247693,29,62.00874084243283,5,admin,divorced,1
67,987.5947853758822,19,127.37122220769068,3,technician,divorced,0
23,602.0123584556113,17,128.29879804982653,5,technician,single,0
26,2945.864659642031,6,189.9320697795713,4,admin,divorced,0
50,1516.3156016857768,31,122.00113561729977,5,admin,divorced,1
58,2290.3785250428523,29,34.07195035655216,1,blue-collar,divorced,0
42,2800.526858596006,11,47.21683417695805,3,blue-collar,divorced,1
65,1663.4054740224037,16,10.202945538477529,4,blue-collar,married,0
30,304.37622914478766,30,190.6045065677933,5,technician,single,0
26,1279.357249884228,25,926.6682148791065,3,blue-collar,divorced,1
30,757.7519864337976,8,36.87926692618511,1,technician,divorced,1
48,996.495838112701,11,877.1043856799013,3,blue-collar,divorced,1
58,1405.3762073507112,7,396.5584577436662,2,technician,divorced,1
28,1365.8443579077357,26,304.41825073268274,2,admin,divorced,1
21,1912.1091610202864,24,310.926061533247,2,technician,married,0
51,2057.3042937804867,22,525.8671906943964,2,admin,married,1
55,1365.8548237335424,25,33.9236893785647,5,technician,single,0
63,1903.4689181079175,19,210.81039705249037,3,technician,single,0
21,950.6401450645584,31,358.29699151715664,2,admin,divorced,0
55,2814.7798255965035,26,265.1619068429152,4,technician,divorced,0
36,934.4887117823537,10,536.5318238578218,2,technician,married,1
23,2697.186484622428,9,22.504913685055353,4,blue-collar,single,0
51,23.932908228278166,4,352.03408803264216,1,admin,divorced,0
35,1119.5927425891539,23,229.08874616713842,5,admin,divorced,0
30,1169.0218263863944,15,143.00498124921728,1,blue-collar,divorced,1
58,1778.991794748474,13,124.77965115859588,2,blue-collar,single,0
40,2361.8168032188237,25,290.9332707595037,2,admin,married,1
36,250.60479694047217,2,664.9094889591071,2,admin,married,1
62,392.0169579570925,2,205.6584394712189,2,admin,divorced,1
28,98.09193228376216,16,522.416590624473,3,blue-collar,divorced,0
18,2820.1841971984177,9,154.32782019929732,1,blue-collar,divorced,0
41,1797.6049427971225,28,32.40737259909007,2,technician,divorced,0
24,415.628791542877,13,19.043560603082383,2,blue-collar,divorced,0
42,1056.9051260439294,3,15.80966494743651,1,technician,single,0
38,2681.7613956614946,9,143.48339841521974,2,technician,married,0
32,1221.880769688762,13,123.40168549616192,1,blue-collar,single,1
18,1162.811862208827,31,379.6874737466968,4,blue-collar,single,0
29,718.7032931769414,21,407.3954666430686,4,blue-collar,divorced,1
24,475.0076861812372,22,15.657783964608562,5,blue-collar,single,0
32,2683.3238104431566,2,74.97074335143587,3,admin,married,0
38,3173.90158874206,8,96.16980130987992,3,blue-collar,divorced,0
36,514.8055972126523,27,237.96450757161585,4,technician,married,1
46,2904.94232921812,9,46.82609434221708,4,technician,single,0
42,1012.6105837098946,16,43.14074902249448,6,admin,divorced,0
50,2033.6479953688872,2,863.5922522090191,3,admin,married,0
66,2910.213804814408,6,489.20291918977136,2,blue-collar,married,0
49,1354.9234042963678,22,59.77497567309302,5,admin,divorced,0
66,1172.0580797326409,8,156.5496967060139,4,blue-collar,married,0
52,2301.0809637881857,26,131.84093021864257,2,blue-collar,divorced,1
61,390.0471629637509,28,469.6321561029719,7,admin,divorced,0
55,2647.0613778404304,5,214.13535172045903,5,admin,single,0
43,1642.8093924425832,9,41.03806498707486,3,technician,married,0
28,922.2494918458232,1,402.9613388276246,1,admin,divorced,1
52,895.8323966841455,9,151.69569762623772,1,admin,single,0
25,116.5374881716341,10,91.51938219454628,1,admin,single,0
63,963.8278333760103,23,141.2405228660597,4,technician,divorced,0
31,1235.962238005599,4,206.60110313353545,3,blue-collar,divorced,1
27,438.7064682885182,3,126.0741300092961,2,technician,married,0
19,1454.5350238709955,30,83.08427715021602,3,admin,married,0
63,1972.9170845254957,10,152.4996349442369,4,admin,married,1
26,1286.527864000581,15,5.807728390868941,4,admin,divorced,0
20,2162.725826519267,11,444.178671878232,2,blue-collar,single,1
38,692.8600170206638,14,56.240595802687146,6,technician,single,0
43,2503.3827642199403,6,13.469278311327907,1,technician,divorced,0
25,1621.814705774858,12,318.13381593676525,1,blue-collar,married,1
65,3045.2571697547432,13,446.08131114411646,7,technician,single,0
19,3914.217312238733,17,504.32711388505976,3,blue-collar,single,0
23,1029.7564076967187,16,204.0747255281027,3,blue-collar,married,0
45,1070.9361230985419,3,68.96291909991062,1,technician,single,0
46,1253.7578780512827,2,400.9401944094137,1,technician,married,1
43,2095.7022501755146,11,360.90505557256165,1,blue-collar,single,0
42,2825.96997047509,29,84.81661177510001,2,technician,single,0
29,847.1915158301967,9,701.1770488264991,2,blue-collar,single,1
22,1881.2442664780729,3,33.06885771594626,3,technician,married,0
51,1364.0727101442328,29,1216.9107648071044,2,technician,single,1
65,2118.1091025405885,18,590.3653509669595,6,technician,single,1
54,3009.4576934076904,20,349.32818690779,4,technician,single,0
32,1259.671762566985,15,837.8368816668706,4,technician,divorced,1
61,-169.86766667373058,14,384.3762308112867,1,admin,single,0
53,2243.901676880293,2,63.38561531914624,3,admin,single,0
32,667.2947813945475,17,175.10285194904816,7,technician,married,1
60,1356.8842630362224,22,22.256446625330202,7,technician,married,0
65,2287.0308368716137,31,148.12046299447502,4,technician,divorced,0
40,1797.394853531108,26,405.9774580294448,1,blue-collar,married,0
23,1398.279974446955,8,146.5448044718812,4,admin,married,0
63,924.118287541679,10,120.275019263559,1,blue-collar,married,0
67,-1399.8937802749988,26,271.42407750506675,1,admin,divorced,1
61,2198.320815756202,18,617.1972527528001,1,admin,divorced,1
60,1247.048300774236,30,14.625755115453508,4,technician,single,1
62,3013.336278355726,25,146.06947150751577,7,technician,single,0
38,1898.0280299618698,31,51.678366680091656,3,blue-collar,married,1
40,958.8746274651571,29,356.58169656666905,5,blue-collar,single,1
60,2566.8700883760403,19,33.522435992789916,8,technician,single,1
33,2651.1294059581905,8,327.9153170293598,1,technician,divorced,1
64,1280.9681856475222,28,101.1377007536534,2,admin,divorced,0
32,2693.6448655732274,8,66.53714528817741,3,admin,single,0
42,944.6919446139528,31,826.3188421702741,1,technician,single,0
53,1659.647769407903,3,5.609491669445437,2,admin,single,0
28,2071.4083877187804,3,172.7571582708264,2,blue-collar,married,0
68,2284.7815840141893,12,6.559285008101778,1,admin,divorced,0
32,2121.52184861589,31,198.25804736102188,2,technician,single,0
21,1167.3428194368275,22,208.57323996540654,4,admin,single,0
38,2593.6976406914414,17,116.43308553498832,1,technician,married,0
30,1375.5726768935815,4,42.52498839892617,3,admin,divorced,0
39,930.9726377248065,17,141.6678472824984,4,blue-collar,married,0
36,945.662032686669,14,334.66309146718635,2,blue-collar,married,0
51,3439.988391476335,19,457.5232507324923,3,technician,single,1
31,758.0165719080553,9,226.98626617252182,1,technician,married,0
21,2791.635226760447,30,267.35828545058877,3,technician,married,0
65,364.53330418983023,30,67.17429365396451,1,admin,single,0
69,1987.9054450741864,21,101.6211799152587,4,admin,divorced,0
63,1797.083451490835,12,52.98378477451416,5,admin,single,1
44,3121.2268797262277,5,86.02289406293339,4,blue-collar,divorced,1
46,845.5981048314851,11,76.42385108019828,1,technician,married,1
64,569.335782039613,20,219.8464416774594,1,admin,married,0
45,1383.4896216530178,3,248.13303242689335,2,blue-collar,single,1
52,3164.801829240452,21,869.8399696046441,1,technician,single,1
25,615.841520056232,15,65.28663939709348,5,blue-collar,single,1
33,-1088.4166322041997,14,307.8950595200842,3,technician,married,1
59,1559.7678373732826,11,509.9060703397487,2,admin,married,1
53,2449.5229179610087,20,246.45884520916024,4,blue-collar,divorced,1
47,486.19406736013707,8,88.31278899018102,4,blue-collar,single,0
35,2347.9321733532643,4,91.36719047680401,4,blue-collar,married,0
19,464.0890149875436,27,12.013268202560567,4,technician,divorced,0
66,1353.441464308321,12,109.34484379998065,2,technician,single,0
30,2252.682315286057,8,409.4816221067439,1,blue-collar,single,0
21,312.53459826156154,6,14.60514446765483,2,technician,divorced,0
43,1681.5133315075543,15,74.2674849678923,3,blue-collar,divorced,0
42,2714.973511292237,30,367.48999074968395,4,admin,divorced,0
47,1973.934099211351,12,457.8760535773758,1,blue-collar,married,1
28,779.3739424092322,16,182.26616810956006,3,blue-collar,single,0
24,3018.7183527167936,16,359.2723337432768,3,technician,single,1
48,2158.39251192249,27,147.28345311934672,1,technician,divorced,1
61,-360.44799992430694,21,52.27503382337421,1,technician,married,0
27,2364.2436147342264,20,152.32385778689618,3,admin,divorced,0
56,928.6257475827231,20,260.22718562274895,1,admin,married,0
30,1696.5635476424645,28,887.2610210194671,3,admin,single,1
48,2508.0040042932596,4,21.36855949979807,1,technician,single,0
24,950.3954153351661,11,212.41374108272143,1,blue-collar,married,1
66,-145.59261404181393,13,119.65997807518866,4,blue-collar,single,0
59,3005.5451919058282,29,212.97308646125674,2,blue-collar,single,0
59,2664.5834712019478,9,7.280260952686941,1,technician,divorced,0
53,1412.7439868170543,4,112.6373681543417,1,technician,married,0
37,2353.421451492115,12,514.2198547530929,1,admin,single,0
21,1130.6132679363154,9,242.1917081740233,2,technician,single,1
24,1596.9701767608497,13,179.6689919467005,2,blue-collar,married,0
18,1355.71205736326,16,100.86221163071761,3,admin,single,0
61,1171.0559146426976,26,106.16473517035546,1,admin,married,0
62,1859.302580085755,6,144.91519998943002,1,technician,married,0
59,291.8211763544118,10,541.5823946989922,4,admin,divorced,0
64,1248.419169234421,13,1025.318847380848,4,admin,married,1
30,1814.4794724834048,7,173.2260805702084,2,technician,divorced,1
39,3338.1007079616356,28,149.9423819634931,2,admin,single,0
38,332.465784687304,26,562.3156661331268,2,blue-collar,married,1
39,2020.553057732427,19,167.01130242764873,1,technician,divorced,0
45,2130.1487764278613,24,240.90078316493845,1,blue-collar,married,1
26,-376.7187306827366,19,78.77653607230764,5,blue-collar,single,0
43,1910.5320144092518,17,408.19095014953393,2,blue-collar,divorced,0
26,2380.2850789837807,13,227.7786067248426,3,blue-collar,divorced,0
32,2088.652679382435,13,496.69882758270086,1,admin,divorced,0
27,1416.0727451273247,26,455.23916473007955,1,admin,single,0
41,1833.240036522429,28,72.62329063425378,1,technician,divorced,0
59,1669.84469724903,21,377.24957724829125,2,technician,single,1
25,-189.45733831519465,2,482.9129967601453,3,blue-collar,single,0
41,1693.320324754466,10,127.44357531062501,2,blue-collar,married,0
33,1132.9295940183276,30,56.8434116751567,4,technician,single,0
66,795.177829002017,22,0.790687737554712,2,technician,divorced,0
43,3984.969953586654,13,179.84440727805116,1,technician,divorced,1
44,2752.6157196195572,26,130.35978038678508,2,technician,single,0
54,349.82793968561236,9,242.8435190170869,3,blue-collar,single,1
21,1846.6361965658389,1,62.49166402123614,1,technician,married,0
67,2958.025275564325,14,589.1180280379674,3,admin,married,1
41,3.8008459239981676,29,89.42285764315133,2,blue-collar,divorced,0
36,1576.983141407154,16,77.02158144599224,1,admin,single,0
53,1624.0727257194935,20,196.59017899103273,4,technician,divorced,1
56,225.5071175009773,15,207.25555929104388,2,admin,single,1
27,1879.5503046122296,1,72.65404163844528,1,technician,divorced,0
42,2616.2463905181253,17,95.17888189210365,2,admin,divorced,0
35,3008.0475914191534,24,55.79235230657652,1,blue-collar,divorced,0
36,1250.6358983740542,30,380.24441369020633,5,admin,single,1
53,4001.6450351351127,30,441.01894122227986,2,blue-collar,married,0
27,-557.9667533967549,13,186.15224861382066,3,admin,married,0
50,1856.2167098144623,30,375.62033687573717,2,admin,single,0
67,87.70568007014458,27,399.46844348011103,6,blue-collar,married,0
22,1590.1826374968996,15,44.64590912721801,1,blue-collar,divorced,0
64,978.0932498949705,16,1015.993360477978,3,technician,single,1
66,2006.8774563905613,16,516.1643893407202,1,blue-collar,single,0
52,1373.1192858978059,2,68.62909229067107,2,blue-collar,married,0
61,674.0158219734836,17,61.799304045679335,1,technician,married,0
51,739.7090524360201,11,40.28618195350716,1,blue-collar,divorced,0
50,3432.459497449553,8,44.68178173885604,3,blue-collar,single,1
38,1943.523738462415,20,413.6905371950869,2,admin,married,0
34,-202.1287065383881,3,190.26784192392816,1,technician,single,0
39,2050.7877351167635,29,458.2663860042708,4,technician,divorced,0
65,1305.3233376420028,12,411.42751106753536,1,admin,divorced,0
54,1504.601087097139,20,278.36685668735686,1,technician,divorced,1
32,2319.888153981797,16,347.85915361524223,4,admin,single,0
52,2683.227173712846,14,5.5578843118317645,5,blue-collar,single,0
45,641.187272079311,16,112.09299164379513,4,technician,single,0
24,1470.258345844616,27,304.68599107462603,3,blue-collar,single,0
49,953.8889972614304,21,2.8166674532526073,2,technician,single,0
28,2096.8621810742625,17,10.05988220160728,2,blue-collar,divorced,0
27,1267.6955062638306,31,572.9359248910491,6,technician,divorced,0
26,1529.2514797018755,30,345.62752341932884,3,technician,divorced,1
31,1229.7232389898354,11,92.51638337833909,2,blue-collar,married,1
30,1393.8804844306683,17,349.3898988243395,2,admin,divorced,1
42,3204.6510059281354,19,471.724541306017,4,technician,single,1
19,3890.766164767724,22,109.9285422223306,2,admin,divorced,1
52,1877.0920937424762,1,11.01082753881086,2,admin,married,0
24,1400.0302201830968,30,809.9314305495883,3,admin,married,1
38,-95.63676088968305,27,127.01839299882445,1,admin,married,0
35,739.5818001886264,12,33.77656024959654,3,admin,married,0
20,1373.2639642140937,15,203.09763655842804,5,admin,married,0
59,784.9367793625737,18,438.91089105868684,4,technician,single,1
56,890.0992371280776,31,75.17266032298458,1,admin,divorced,0
58,3075.3894740561655,28,94.20372817771238,2,technician,single,1
66,1528.7908137384816,30,83.40467785073675,1,technician,single,0
28,1618.211991401937,23,1436.4775129115628,2,technician,married,1
56,825.8094396617732,14,65.97104196125296,3,blue-collar,divorced,0
41,2677.544724769586,30,257.0672699180258,5,admin,divorced,1
63,1287.421372011432,1,778.1405882720737,2,blue-collar,divorced,1
36,979.1363348491437,13,47.66234493884179,2,admin,married,0
21,-80.75081730944157,30,1060.6333157218485,4,blue-collar,single,1
43,1438.898086248634,15,883.9525718446764,4,technician,divorced,1
55,947.9419982225984,7,647.7324623712291,6,blue-collar,single,0
59,3184.579746016899,15,72.45203392137579,3,technician,divorced,0
49,3343.8986920019506,20,301.58171494663577,5,blue-collar,divorced,0
56,264.7195052337254,10,429.25132262673344,1,admin,divorced,1
62,377.84676211900273,14,1281.2084438838294,4,admin,divorced,1
63,1223.6803648735522,6,59.690378561051325,3,blue-collar,married,0
53,683.9621046057283,14,435.76345543695084,6,blue-collar,married,1
57,1717.4165756867135,24,124.11020473097422,2,admin,single,1
54,1173.3765109144326,25,57.93945999150434,1,blue-collar,married,0
50,1780.5323405552585,22,164.13121035304027,1,blue-collar,divorced,0
53,2516.093521646967,12,473.72486528899833,7,admin,single,0
20,435.77848966449255,11,187.5623492239046,5,technician,single,0
26,2495.2112224773987,29,231.34760089859674,2,admin,single,0
25,771.347585679823,31,1599.215611859632,2,admin,divorced,1
50,3648.4828491487756,30,152.8026671430943,1,blue-collar,divorced,0
23,3120.9759662493884,25,286.66602244556987,5,admin,single,1
58,1386.9196641137646,20,136.3544770584827,1,admin,married,0
56,536.4165554699586,22,149.66202421920534,4,blue-collar,divorced,0
21,345.1340203254167,24,356.8639629552599,1,blue-collar,divorced,0
30,2373.62850207453,25,833.6398761935357,2,technician,married,1
66,1469.5972334695014,19,234.50104105438345,4,admin,single,0
19,2426.8668857519583,2,438.82296794974394,4,technician,married,1
22,3704.22896929564,22,28.031743793687845,1,technician,divorced,0
61,729.6170612838764,20,71.15678373805105,6,technician,single,0
44,269.8617562419122,1,209.22587282912875,3,technician,single,0
49,1692.560234532626,8,6.064401082674071,5,admin,married,0
38,2644.7596114522976,25,87.44879234669084,3,admin,divorced,0
25,559.5397102142427,14,218.57093953596703,3,admin,divorced,0
55,1534.6247387592462,9,4.522273785816097,2,technician,single,0
25,2870.04366117099,2,92.1803017702439,1,blue-collar,divorced,0
67,-132.87783849037237,25,216.4830214955501,3,admin,single,0
20,1735.3179614390995,23,255.3962561221308,2,technician,single,0
61,959.8969064012152,5,780.1020910952868,4,technician,single,1
20,1624.156590971303,23,310.98346511143285,2,technician,divorced,0
39,2209.784290583688,29,160.70757422786195,4,technician,married,0
23,1720.8085078880913,25,799.2868438767823,2,technician,single,1
19,489.7775978881449,8,460.9719406798342,2,technician,married,1
40,998.7538617665213,16,66.94641083019644,4,admin,married,1
61,2926.592980324466,22,42.06923034233165,1,blue-collar,married,1
19,1828.9328939240984,16,337.92916828684423,3,admin,married,1
55,2340.3191275848485,13,246.2145163613511,2,admin,married,0
34,1750.2953101830424,20,467.7284204340385,3,technician,single,1
52,2309.1160682419204,29,402.7464647735447,1,admin,divorced,0
51,1103.8539100626783,15,294.4180507371645,1,blue-collar,married,0
40,732.4883532325645,1,1288.9126305275115,1,blue-collar,divorced,1
47,2263.6977158480468,22,228.8068874098343,5,technician,divorced,0
69,2627.374010445556,3,36.00885996237535,3,blue-collar,single,0
25,585.7186892033582,6,528.5557684385441,2,technician,married,1
39,924.055188576272,22,87.04688417284378,2,blue-collar,divorced,0
61,1336.7735717690935,14,450.5818052022796,1,blue-collar,divorced,1
53,3119.8246049826485,4,944.7146623968515,3,admin,married,1
22,2063.1354551682593,18,358.0043489073765,3,blue-collar,single,0
30,175.91317013411322,15,271.92451788726316,3,technician,single,0
46,1407.0172084104988,9,185.07046061924078,5,blue-collar,married,0
48,1254.1212442495657,18,135.9604100321735,4,blue-collar,divorced,0
64,326.7304439960699,3,130.6248982760308,3,admin,single,0
33,1395.2080831052724,10,303.48775580726357,1,technician,single,1
59,1209.9625603936277,17,417.4199519024904,5,technician,divorced,0
47,1138.367476382841,7,340.4432489934238,5,technician,divorced,1
33,1092.618632618189,15,66.34744500609249,4,admin,divorced,0
29,2971.3935483488035,1,204.35798229924436,4,blue-collar,divorced,0
34,1136.2968838994846,27,470.54648176186953,4,technician,married,1
33,1549.6710563002646,25,193.70970533525698,1,blue-collar,divorced,1
29,1441.2352877232709,27,230.76447151526833,3,blue-collar,single,0
25,994.983149632664,11,442.3882646367464,3,blue-collar,divorced,0
37,1579.5047323676977,17,324.76142770664234,2,admin,divorced,0
20,1565.3505960977634,5,157.95691632730959,5,blue-collar,married,0
33,1579.756526899216,7,677.3199770006887,5,admin,married,0
47,640.7668579035787,19,53.22423014276763,3,admin,divorced,0
62,1293.8754927473587,25,1622.201946366631,1,admin,married,1
40,2260.3218753498577,24,37.95909982157407,3,technician,married,0
45,1320.1833686199598,29,4.51885450282114,1,admin,married,0
68,1661.7819126012582,15,662.2340269737251,5,technician,married,1
57,1667.037000726355,3,84.29278599172275,1,admin,divorced,0
22,1917.395130733917,15,392.46643422154943,1,admin,married,0
37,2058.650915013811,5,499.82688482352575,4,admin,married,0
57,1325.8493902507794,23,587.6696627276298,6,admin,single,0
61,588.6646969079036,12,1433.6512734074945,1,blue-collar,divorced,1
18,281.28467132512424,30,104.45888687591068,3,blue-collar,married,0
47,2517.6864127363588,20,371.6141455036662,3,admin,single,1
38,2270.2504479710665,5,36.785866002256846,5,blue-collar,married,0
37,2149.3646843375263,3,156.67179958530704,2,technician,divorced,0
23,2311.2035278626736,9,565.1065641802614,1,blue-collar,single,0
39,1338.4440163741115,26,137.4974894390206,1,blue-collar,single,1
35,875.1235822344498,9,268.28200631376853,2,blue-collar,divorced,1
25,519.592590201962,7,210.21680695774526,5,admin,single,0
56,410.6500034145006,26,311.4964372374478,2,technician,single,1
49,2712.158688550331,2,1082.4043616581796,1,admin,married,1
50,1006.8551442458513,23,17.204696841121013,4,technician,single,0
33,2554.859069210887,23,255.96768068683966,4,admin,divorced,1
29,1313.1141696193492,27,596.3953328224833,1,blue-collar,married,1
55,823.7587917575761,21,196.9767210131283,1,technician,single,1
69,405.6352024498567,16,24.534601242935985,5,blue-collar,married,0
51,911.8456430122495,9,246.66213147766223,2,technician,divorced,0
31,2918.23878290629,13,121.07331797085044,3,technician,single,0
53,415.78992022018747,28,50.50492827203493,5,admin,divorced,0
50,3616.7468214796504,27,567.2112099250013,1,admin,divorced,1
40,659.3925725303562,19,221.19211750532583,1,blue-collar,single,0
67,2249.9499706512456,20,812.1590253240923,3,blue-collar,single,1
62,1354.7487057450114,17,491.9946596434401,1,technician,married,1
19,1179.4404174738145,6,354.2446975969893,5,technician,divorced,1
58,228.57922287486394,4,1.5114521024891838,3,admin,single,0
38,1401.6070172487618,1,167.4923078945207,5,admin,divorced,1
19,341.7140036339956,18,66.00189888284226,3,admin,single,0
44,-181.57709976744036,31,725.0552462807163,1,admin,divorced,1
26,1619.598678217449,19,57.560327623787174,1,admin,married,0
18,864.5768931642447,9,101.08692784351307,1,technician,divorced,0
28,3184.348516124981,13,218.2202182267367,2,technician,single,0
20,2500.0217150928224,8,91.69826572369753,3,blue-collar,married,0
69,3197.4321813367696,23,70.66531608207629,3,technician,married,0
40,819.1170954921013,13,274.21247276392455,3,admin,single,0
43,1636.1377401312873,15,27.940506661889014,1,technician,married,0
21,-1120.6709596810529,11,17.97843242383106,2,technician,divorced,0
35,1218.197619313276,12,139.68173587411033,1,technician,divorced,0
23,1598.498348024681,14,382.60246433297846,1,blue-collar,single,0
